# OpenSignals Text File Format. Version 1
# {"98:D3:31:B2:BC:6F": {"sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "device name": "98:D3:31:B2:BC:6F", "column": ["nSeq", "I1", "I2", "I3", "I4", "A1", "A2", "A3", "A4", "A5", "A6"], "sync interval": 2, "time": "12:34:40.213", "comments": "", "device connection": "/dev/tty.bitalino-DevB", "channels": [1, 2, 3, 4, 5, 6], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 0, 0, 0, 1, 1, 1, 1], "firmware version": 771, "device": "bitalino", "position": 0, "sampling rate": 1000, "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "date": "2020-2-28", "special": [{}, {}, {}, {}, {}, {}]}}
# EndOfHeader
15	0	0	0	0	31	30	547	307	1	34	
0	0	0	0	0	28	25	547	307	1	34	
1	0	0	0	0	28	25	547	307	1	34	
2	0	0	0	0	28	25	543	307	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	28	25	543	307	1	34	
5	0	0	0	0	28	25	543	307	1	34	
6	0	0	0	0	31	30	543	307	1	34	
7	0	0	0	0	28	25	543	310	1	34	
8	0	0	0	0	28	25	543	308	1	34	
9	0	0	0	0	31	30	543	310	1	34	
10	0	0	0	0	31	30	543	310	1	34	
11	0	0	0	0	28	25	543	307	1	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	31	30	543	307	1	34	
14	0	0	0	0	24	25	543	307	1	34	
15	0	0	0	0	28	25	543	307	1	34	
0	0	0	0	0	24	25	543	307	1	34	
1	0	0	0	0	35	31	543	307	2	34	
2	0	0	0	0	31	30	543	307	1	34	
3	0	0	0	0	24	25	543	307	1	34	
4	0	0	0	0	31	30	543	307	1	34	
5	0	0	0	0	28	25	543	308	1	34	
6	0	0	0	0	31	30	543	307	1	34	
7	0	0	0	0	31	30	543	308	1	34	
8	0	0	0	0	31	30	543	310	1	34	
9	0	0	0	0	24	25	543	310	1	34	
10	0	0	0	0	28	25	543	310	1	34	
11	0	0	0	0	24	25	543	308	1	34	
12	0	0	0	0	31	30	543	308	1	34	
13	0	0	0	0	28	25	542	307	1	34	
14	0	0	0	0	31	30	542	307	1	34	
15	0	0	0	0	31	30	542	308	1	34	
0	0	0	0	0	28	25	542	307	1	34	
1	0	0	0	0	28	25	542	308	1	34	
2	0	0	0	0	31	30	543	307	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	28	25	543	307	1	34	
5	0	0	0	0	28	25	543	308	1	34	
6	0	0	0	0	31	30	543	307	1	34	
7	0	0	0	0	28	25	543	307	1	34	
8	0	0	0	0	24	25	543	307	1	34	
9	0	0	0	0	28	25	543	307	1	34	
10	0	0	0	0	28	25	543	307	1	34	
11	0	0	0	0	28	25	543	307	1	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	28	25	543	307	1	34	
14	0	0	0	0	28	30	543	307	1	34	
15	0	0	0	0	31	30	543	307	1	34	
0	0	0	0	0	28	25	543	307	1	34	
1	0	0	0	0	24	25	542	307	1	34	
2	0	0	0	0	28	25	542	307	1	34	
3	0	0	0	0	28	25	542	307	1	34	
4	0	0	0	0	31	30	543	307	1	34	
5	0	0	0	0	31	30	543	307	1	34	
6	0	0	0	0	28	25	543	307	1	34	
7	0	0	0	0	31	25	543	307	2	34	
8	0	0	0	0	28	28	543	307	1	34	
9	0	0	0	0	25	25	543	307	1	34	
10	0	0	0	0	28	25	543	307	1	34	
11	0	0	0	0	35	31	543	307	2	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	28	25	543	307	1	34	
14	0	0	0	0	31	30	543	307	1	34	
15	0	0	0	0	28	25	543	307	1	34	
0	0	0	0	0	28	25	543	307	1	34	
1	0	0	0	0	31	30	542	307	1	34	
2	0	0	0	0	28	25	542	307	1	34	
3	0	0	0	0	24	25	542	307	1	34	
4	0	0	0	0	31	30	542	307	1	34	
5	0	0	0	0	28	25	540	307	1	34	
6	0	0	0	0	24	25	540	307	1	34	
7	0	0	0	0	31	30	540	307	1	34	
8	0	0	0	0	28	25	542	308	1	34	
9	0	0	0	0	28	25	542	308	1	34	
10	0	0	0	0	31	30	542	307	1	34	
11	0	0	0	0	24	25	543	308	1	34	
12	0	0	0	0	28	25	543	308	1	34	
13	0	0	0	0	35	31	543	307	2	34	
14	0	0	0	0	25	25	543	307	1	34	
15	0	0	0	0	28	25	543	307	1	34	
0	0	0	0	0	28	25	543	307	1	34	
1	0	0	0	0	28	25	543	307	1	34	
2	0	0	0	0	31	30	543	307	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	28	25	543	307	1	34	
5	0	0	0	0	28	25	542	307	1	34	
6	0	0	0	0	28	25	542	307	1	34	
7	0	0	0	0	31	30	540	307	1	34	
8	0	0	0	0	24	25	540	307	1	34	
9	0	0	0	0	31	30	540	307	1	34	
10	0	0	0	0	28	25	540	307	1	34	
11	0	0	0	0	31	30	540	307	1	34	
12	0	0	0	0	31	30	540	307	1	34	
13	0	0	0	0	31	30	540	307	1	34	
14	0	0	0	0	28	25	540	307	1	34	
15	0	0	0	0	28	25	542	307	1	34	
0	0	0	0	0	28	25	542	307	1	34	
1	0	0	0	0	28	25	542	307	1	34	
2	0	0	0	0	31	30	542	307	1	34	
3	0	0	0	0	35	31	542	307	2	34	
4	0	0	0	0	31	30	542	307	1	34	
5	0	0	0	0	31	30	542	307	1	34	
6	0	0	0	0	35	31	542	307	2	34	
7	0	0	0	0	28	25	542	307	1	34	
8	0	0	0	0	28	25	542	307	1	34	
9	0	0	0	0	28	25	540	307	1	34	
10	0	0	0	0	28	25	540	307	1	34	
11	0	0	0	0	28	25	540	307	1	34	
12	0	0	0	0	24	25	540	307	1	34	
13	0	0	0	0	28	25	537	307	1	34	
14	0	0	0	0	22	25	537	307	1	34	
15	0	0	0	0	24	25	537	307	1	34	
0	0	0	0	0	28	25	537	307	1	34	
1	0	0	0	0	31	30	540	307	1	34	
2	0	0	0	0	28	25	540	307	1	34	
3	0	0	0	0	24	25	540	307	1	34	
4	0	0	0	0	31	30	540	307	1	34	
5	0	0	0	0	31	30	540	307	1	34	
6	0	0	0	0	28	25	542	307	1	34	
7	0	0	0	0	24	25	542	307	1	34	
8	0	0	0	0	28	25	542	307	1	34	
9	0	0	0	0	24	25	543	307	1	34	
10	0	0	0	0	28	25	542	307	1	34	
11	0	0	0	0	31	30	542	307	1	34	
12	0	0	0	0	28	25	542	307	1	34	
13	0	0	0	0	28	25	542	307	1	34	
14	0	0	0	0	35	31	540	307	2	34	
15	0	0	0	0	28	25	540	307	1	34	
0	0	0	0	0	28	25	540	307	1	34	
1	0	0	0	0	28	25	540	307	1	34	
2	0	0	0	0	28	25	540	307	1	34	
3	0	0	0	0	24	25	540	307	1	34	
4	0	0	0	0	28	25	540	307	1	34	
5	0	0	0	0	28	25	542	307	1	34	
6	0	0	0	0	35	31	542	307	2	34	
7	0	0	0	0	31	30	543	307	1	34	
8	0	0	0	0	28	25	543	307	1	34	
9	0	0	0	0	28	25	543	307	1	34	
10	0	0	0	0	28	25	543	307	1	34	
11	0	0	0	0	24	25	543	307	1	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	24	25	543	307	1	34	
14	0	0	0	0	24	25	543	307	1	34	
15	0	0	0	0	31	30	543	307	1	34	
0	0	0	0	0	28	25	543	307	1	34	
1	0	0	0	0	28	25	542	307	1	34	
2	0	0	0	0	31	30	542	307	1	34	
3	0	0	0	0	28	25	540	307	1	34	
4	0	0	0	0	28	25	540	307	1	34	
5	0	0	0	0	28	25	540	307	1	34	
6	0	0	0	0	28	25	540	307	1	34	
7	0	0	0	0	31	30	540	307	1	34	
8	0	0	0	0	28	25	540	307	1	34	
9	0	0	0	0	27	25	540	307	1	34	
10	0	0	0	0	31	30	540	307	1	34	
11	0	0	0	0	31	25	540	307	2	34	
12	0	0	0	0	31	30	542	307	1	34	
13	0	0	0	0	31	30	542	307	1	34	
14	0	0	0	0	24	25	542	307	1	34	
15	0	0	0	0	28	25	543	307	1	34	
0	0	0	0	0	24	25	543	307	1	34	
1	0	0	0	0	28	25	542	307	1	34	
2	0	0	0	0	28	25	542	307	1	34	
3	0	0	0	0	28	25	542	307	1	34	
4	0	0	0	0	31	30	542	307	1	34	
5	0	0	0	0	28	25	540	307	1	34	
6	0	0	0	0	35	31	540	307	2	34	
7	0	0	0	0	28	25	540	307	1	34	
8	0	0	0	0	31	30	540	307	1	34	
9	0	0	0	0	31	30	540	307	1	34	
10	0	0	0	0	35	31	540	307	2	34	
11	0	0	0	0	28	25	540	307	1	34	
12	0	0	0	0	28	25	540	307	1	34	
13	0	0	0	0	28	25	540	307	1	34	
14	0	0	0	0	24	25	542	307	1	34	
15	0	0	0	0	31	30	542	307	1	34	
0	0	0	0	0	28	25	542	307	1	34	
1	0	0	0	0	35	31	543	308	2	34	
2	0	0	0	0	28	25	543	307	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	24	25	543	307	1	34	
5	0	0	0	0	28	25	543	307	1	34	
6	0	0	0	0	28	25	543	310	1	34	
7	0	0	0	0	31	30	542	307	1	34	
8	0	0	0	0	28	25	542	307	1	34	
9	0	0	0	0	30	30	542	307	1	34	
10	0	0	0	0	28	25	542	307	1	34	
11	0	0	0	0	24	25	540	307	1	34	
12	0	0	0	0	31	30	540	307	1	34	
13	0	0	0	0	28	25	540	307	1	34	
14	0	0	0	0	35	31	540	307	2	34	
15	0	0	0	0	31	30	542	307	1	34	
0	0	0	0	0	28	25	542	307	1	34	
1	0	0	0	0	31	30	542	307	1	34	
2	0	0	0	0	28	25	543	307	1	34	
3	0	0	0	0	31	30	543	307	1	34	
4	0	0	0	0	28	25	543	307	1	34	
5	0	0	0	0	28	25	543	307	1	34	
6	0	0	0	0	31	30	543	310	1	34	
7	0	0	0	0	28	25	543	307	1	34	
8	0	0	0	0	28	25	543	307	1	34	
9	0	0	0	0	31	30	543	307	1	34	
10	0	0	0	0	28	25	543	307	1	34	
11	0	0	0	0	28	25	543	307	1	34	
12	0	0	0	0	31	30	543	307	1	34	
13	0	0	0	0	31	30	542	307	1	34	
14	0	0	0	0	30	30	540	307	1	34	
15	0	0	0	0	31	30	540	307	1	34	
0	0	0	0	0	28	25	540	307	1	34	
1	0	0	0	0	31	30	540	308	1	34	
2	0	0	0	0	31	30	540	307	1	34	
3	0	0	0	0	28	25	540	307	1	34	
4	0	0	0	0	31	30	540	308	1	34	
5	0	0	0	0	31	30	540	307	1	34	
6	0	0	0	0	28	25	540	307	1	34	
7	0	0	0	0	28	25	542	307	1	34	
8	0	0	0	0	31	30	542	307	1	34	
9	0	0	0	0	28	25	542	307	1	34	
10	0	0	0	0	31	30	542	307	1	34	
11	0	0	0	0	35	31	543	307	2	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	31	30	543	310	1	34	
14	0	0	0	0	31	30	542	308	1	34	
15	0	0	0	0	28	25	542	310	1	34	
0	0	0	0	0	35	31	540	308	2	34	
1	0	0	0	0	28	25	540	307	1	34	
2	0	0	0	0	28	25	540	308	1	34	
3	0	0	0	0	31	30	540	310	1	34	
4	0	0	0	0	28	25	540	310	1	34	
5	0	0	0	0	28	25	540	308	1	34	
6	0	0	0	0	35	31	540	307	2	34	
7	0	0	0	0	31	30	540	307	1	34	
8	0	0	0	0	28	25	540	307	1	34	
9	0	0	0	0	28	25	540	307	1	34	
10	0	0	0	0	28	25	540	307	1	34	
11	0	0	0	0	31	30	542	307	1	34	
12	0	0	0	0	31	30	542	307	1	34	
13	0	0	0	0	28	25	543	307	1	34	
14	0	0	0	0	24	25	543	307	1	34	
15	0	0	0	0	31	30	543	308	1	34	
0	0	0	0	0	31	30	543	308	1	34	
1	0	0	0	0	28	25	543	308	1	34	
2	0	0	0	0	28	25	543	308	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	28	25	542	310	1	34	
5	0	0	0	0	31	30	542	310	1	34	
6	0	0	0	0	24	25	540	310	1	34	
7	0	0	0	0	28	25	540	310	1	34	
8	0	0	0	0	28	25	540	310	1	34	
9	0	0	0	0	31	30	537	310	1	34	
10	0	0	0	0	28	25	537	310	1	34	
11	0	0	0	0	35	31	537	308	2	34	
12	0	0	0	0	24	25	540	307	1	34	
13	0	0	0	0	35	31	540	307	2	34	
14	0	0	0	0	31	30	540	307	1	34	
15	0	0	0	0	28	24	540	307	2	34	
0	0	0	0	0	28	25	540	307	1	34	
1	0	0	0	0	28	25	542	307	1	34	
2	0	0	0	0	28	25	542	307	1	34	
3	0	0	0	0	28	25	542	307	1	34	
4	0	0	0	0	24	25	542	308	1	34	
5	0	0	0	0	28	25	542	307	1	34	
6	0	0	0	0	31	30	542	307	1	34	
7	0	0	0	0	28	25	542	308	1	34	
8	0	0	0	0	35	31	540	307	2	34	
9	0	0	0	0	28	25	540	307	1	34	
10	0	0	0	0	28	25	540	307	1	34	
11	0	0	0	0	28	25	540	307	1	34	
12	0	0	0	0	28	25	540	307	1	34	
13	0	0	0	0	28	25	540	307	1	34	
14	0	0	0	0	28	30	540	307	1	34	
15	0	0	0	0	28	25	540	307	1	34	
0	0	0	0	0	35	31	540	307	2	34	
1	0	0	0	0	35	31	540	307	2	34	
2	0	0	0	0	28	25	540	307	1	34	
3	0	0	0	0	28	25	540	307	1	34	
4	0	0	0	0	24	25	542	307	1	34	
5	0	0	0	0	28	25	542	307	1	34	
6	0	0	0	0	31	30	542	307	1	34	
7	0	0	0	0	28	25	542	307	1	34	
8	0	0	0	0	28	25	542	307	1	34	
9	0	0	0	0	31	30	542	307	1	34	
10	0	0	0	0	28	25	542	307	1	34	
11	0	0	0	0	24	25	540	307	1	34	
12	0	0	0	0	24	25	540	307	1	34	
13	0	0	0	0	28	25	540	307	1	34	
14	0	0	0	0	31	30	540	307	1	34	
15	0	0	0	0	28	25	540	307	1	34	
0	0	0	0	0	28	25	537	307	1	34	
1	0	0	0	0	31	30	537	307	1	34	
2	0	0	0	0	28	25	537	307	1	34	
3	0	0	0	0	31	30	537	307	1	34	
4	0	0	0	0	28	25	540	307	1	34	
5	0	0	0	0	28	25	540	307	1	34	
6	0	0	0	0	35	31	540	307	2	34	
7	0	0	0	0	28	25	540	307	1	34	
8	0	0	0	0	28	25	542	307	1	34	
9	0	0	0	0	28	25	542	307	1	34	
10	0	0	0	0	28	25	542	307	1	34	
11	0	0	0	0	28	25	542	307	1	34	
12	0	0	0	0	31	30	542	307	1	34	
13	0	0	0	0	31	30	542	307	1	34	
14	0	0	0	0	24	25	540	307	1	34	
15	0	0	0	0	28	25	540	307	1	34	
0	0	0	0	0	24	25	540	307	1	34	
1	0	0	0	0	31	30	540	307	1	34	
2	0	0	0	0	31	30	537	307	1	34	
3	0	0	0	0	31	30	537	307	1	34	
4	0	0	0	0	31	30	537	307	1	34	
5	0	0	0	0	28	25	536	307	1	34	
6	0	0	0	0	31	30	536	307	1	34	
7	0	0	0	0	28	25	537	307	1	34	
8	0	0	0	0	28	25	537	307	1	34	
9	0	0	0	0	35	31	537	307	2	34	
10	0	0	0	0	28	25	540	307	1	34	
11	0	0	0	0	35	31	540	307	2	34	
12	0	0	0	0	28	25	540	307	1	34	
13	0	0	0	0	28	25	540	307	1	34	
14	0	0	0	0	31	30	542	307	1	34	
15	0	0	0	0	31	30	542	307	1	34	
0	0	0	0	0	31	30	542	307	1	34	
1	0	0	0	0	28	25	542	307	1	34	
2	0	0	0	0	31	30	542	307	1	34	
3	0	0	0	0	28	25	540	307	1	34	
4	0	0	0	0	28	25	540	307	1	34	
5	0	0	0	0	28	25	540	307	1	34	
6	0	0	0	0	24	25	540	307	1	34	
7	0	0	0	0	28	25	537	307	1	34	
8	0	0	0	0	31	30	536	307	1	34	
9	0	0	0	0	28	25	536	307	1	34	
10	0	0	0	0	28	25	536	307	1	34	
11	0	0	0	0	24	25	536	307	1	34	
12	0	0	0	0	28	25	536	307	1	34	
13	0	0	0	0	28	25	537	307	1	34	
14	0	0	0	0	28	30	537	307	1	34	
15	0	0	0	0	28	25	540	307	1	34	
0	0	0	0	0	31	30	540	307	1	34	
1	0	0	0	0	35	31	540	307	2	34	
2	0	0	0	0	28	25	540	307	1	34	
3	0	0	0	0	31	30	540	307	1	34	
4	0	0	0	0	28	25	540	307	1	34	
5	0	0	0	0	35	31	540	307	2	34	
6	0	0	0	0	28	25	540	307	1	34	
7	0	0	0	0	28	25	537	307	1	34	
8	0	0	0	0	31	30	537	307	1	34	
9	0	0	0	0	28	25	536	307	1	34	
10	0	0	0	0	31	30	536	307	1	34	
11	0	0	0	0	28	25	536	307	1	34	
12	0	0	0	0	31	30	536	307	1	34	
13	0	0	0	0	28	25	536	307	1	34	
14	0	0	0	0	28	25	536	307	1	34	
15	0	0	0	0	28	25	537	307	1	34	
0	0	0	0	0	31	30	537	307	1	34	
1	0	0	0	0	31	30	540	307	1	34	
2	0	0	0	0	28	25	540	307	1	34	
3	0	0	0	0	28	30	540	307	2	34	
4	0	0	0	0	28	25	540	307	1	34	
5	0	0	0	0	28	25	542	307	1	34	
6	0	0	0	0	24	25	542	307	1	34	
7	0	0	0	0	24	25	542	307	1	34	
8	0	0	0	0	35	31	542	307	2	34	
9	0	0	0	0	28	25	542	307	1	34	
10	0	0	0	0	28	25	542	307	1	34	
11	0	0	0	0	31	30	542	307	1	34	
12	0	0	0	0	28	25	542	310	1	34	
13	0	0	0	0	28	25	540	307	1	34	
14	0	0	0	0	35	31	540	307	2	34	
15	0	0	0	0	31	30	540	307	1	34	
0	0	0	0	0	28	25	540	307	1	34	
1	0	0	0	0	31	30	537	307	1	34	
2	0	0	0	0	28	25	537	307	1	34	
3	0	0	0	0	28	25	537	307	1	34	
4	0	0	0	0	28	25	537	307	1	34	
5	0	0	0	0	28	25	537	307	1	34	
6	0	0	0	0	28	25	540	307	1	34	
7	0	0	0	0	28	25	540	307	1	34	
8	0	0	0	0	28	25	542	307	1	34	
9	0	0	0	0	24	25	543	307	1	34	
10	0	0	0	0	28	25	543	307	1	34	
11	0	0	0	0	24	25	543	307	1	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	28	25	547	307	1	34	
14	0	0	0	0	28	25	547	307	1	34	
15	0	0	0	0	31	30	547	307	1	34	
0	0	0	0	0	28	25	547	307	1	34	
1	0	0	0	0	28	25	547	307	1	34	
2	0	0	0	0	28	25	547	308	1	34	
3	0	0	0	0	31	30	547	307	1	34	
4	0	0	0	0	28	25	547	307	1	34	
5	0	0	0	0	35	31	547	307	2	34	
6	0	0	0	0	24	25	547	307	1	34	
7	0	0	0	0	31	30	547	307	1	34	
8	0	0	0	0	28	25	550	307	1	34	
9	0	0	0	0	31	30	550	307	1	34	
10	0	0	0	0	28	25	551	307	1	34	
11	0	0	0	0	28	25	551	307	1	34	
12	0	0	0	0	31	30	551	307	1	34	
13	0	0	0	0	28	25	551	307	1	34	
14	0	0	0	0	24	25	551	307	1	34	
15	0	0	0	0	28	25	551	307	1	34	
0	0	0	0	0	31	30	551	307	1	34	
1	0	0	0	0	35	31	551	307	2	34	
2	0	0	0	0	28	25	551	307	1	34	
3	0	0	0	0	31	30	551	307	1	34	
4	0	0	0	0	24	25	551	307	1	34	
5	0	0	0	0	31	30	550	307	1	34	
6	0	0	0	0	31	30	547	307	1	34	
7	0	0	0	0	28	25	547	307	1	34	
8	0	0	0	0	28	25	547	307	1	34	
9	0	0	0	0	28	25	547	307	1	34	
10	0	0	0	0	28	25	547	307	1	34	
11	0	0	0	0	28	25	547	307	1	34	
12	0	0	0	0	28	25	547	308	1	34	
13	0	0	0	0	28	25	547	307	1	34	
14	0	0	0	0	28	25	547	308	1	34	
15	0	0	0	0	31	30	550	307	1	34	
0	0	0	0	0	35	31	550	307	2	34	
1	0	0	0	0	35	31	551	307	2	34	
2	0	0	0	0	28	25	551	307	1	34	
3	0	0	0	0	31	30	551	307	1	34	
4	0	0	0	0	24	25	551	307	1	34	
5	0	0	0	0	24	25	551	307	1	34	
6	0	0	0	0	24	25	551	307	1	34	
7	0	0	0	0	24	25	551	307	1	34	
8	0	0	0	0	35	31	551	307	2	34	
9	0	0	0	0	28	25	551	307	1	34	
10	0	0	0	0	28	25	550	307	1	34	
11	0	0	0	0	31	30	550	307	1	34	
12	0	0	0	0	28	25	547	307	1	34	
13	0	0	0	0	28	25	547	307	1	34	
14	0	0	0	0	24	25	547	307	1	34	
15	0	0	0	0	28	25	547	307	1	34	
0	0	0	0	0	24	25	547	307	1	34	
1	0	0	0	0	35	31	547	307	2	34	
2	0	0	0	0	35	31	550	307	2	34	
3	0	0	0	0	28	25	550	307	1	34	
4	0	0	0	0	28	25	551	307	1	34	
5	0	0	0	0	28	25	551	307	1	34	
6	0	0	0	0	28	25	551	307	1	34	
7	0	0	0	0	35	31	551	307	2	34	
8	0	0	0	0	31	30	551	307	1	34	
9	0	0	0	0	28	25	551	307	1	34	
10	0	0	0	0	28	25	551	307	1	34	
11	0	0	0	0	24	25	550	307	1	34	
12	0	0	0	0	28	25	550	307	1	34	
13	0	0	0	0	28	25	547	307	1	34	
14	0	0	0	0	28	25	547	307	1	34	
15	0	0	0	0	28	25	547	307	1	34	
0	0	0	0	0	28	25	547	307	1	34	
1	0	0	0	0	28	25	543	307	1	34	
2	0	0	0	0	31	30	543	307	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	28	25	543	307	1	34	
5	0	0	0	0	28	25	547	307	1	34	
6	0	0	0	0	28	25	547	307	1	34	
7	0	0	0	0	28	24	547	307	2	34	
8	0	0	0	0	24	25	547	307	1	34	
9	0	0	0	0	28	25	547	307	1	34	
10	0	0	0	0	28	25	547	307	1	34	
11	0	0	0	0	31	30	548	307	1	34	
12	0	0	0	0	28	25	550	307	1	34	
13	0	0	0	0	28	25	548	307	1	34	
14	0	0	0	0	24	25	547	307	1	34	
15	0	0	0	0	28	25	547	307	1	34	
0	0	0	0	0	24	25	547	307	1	34	
1	0	0	0	0	31	30	547	307	1	34	
2	0	0	0	0	28	25	547	307	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	28	25	543	307	1	34	
5	0	0	0	0	28	25	543	307	1	34	
6	0	0	0	0	28	25	543	307	1	34	
7	0	0	0	0	28	25	543	307	1	34	
8	0	0	0	0	28	25	547	307	1	34	
9	0	0	0	0	28	25	547	307	1	34	
10	0	0	0	0	28	25	547	307	1	34	
11	0	0	0	0	31	30	547	307	1	34	
12	0	0	0	0	28	25	547	307	1	34	
13	0	0	0	0	31	30	550	307	1	34	
14	0	0	0	0	24	25	550	307	1	34	
15	0	0	0	0	28	25	550	307	1	34	
0	0	0	0	0	28	25	550	307	1	34	
1	0	0	0	0	31	30	547	307	1	34	
2	0	0	0	0	31	30	547	307	1	34	
3	0	0	0	0	28	25	547	307	1	34	
4	0	0	0	0	31	30	547	307	1	34	
5	0	0	0	0	28	25	543	307	1	34	
6	0	0	0	0	24	25	543	307	1	34	
7	0	0	0	0	28	25	543	307	1	34	
8	0	0	0	0	28	25	543	307	1	34	
9	0	0	0	0	28	25	543	308	1	34	
10	0	0	0	0	31	30	543	307	1	34	
11	0	0	0	0	28	25	543	307	1	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	28	25	545	307	1	34	
14	0	0	0	0	24	25	547	307	1	34	
15	0	0	0	0	31	30	547	307	1	34	
0	0	0	0	0	28	25	547	308	1	34	
1	0	0	0	0	31	30	548	307	1	34	
2	0	0	0	0	35	31	550	307	2	34	
3	0	0	0	0	28	25	550	307	1	34	
4	0	0	0	0	28	25	550	307	1	34	
5	0	0	0	0	31	30	550	307	1	34	
6	0	0	0	0	28	25	547	307	1	34	
7	0	0	0	0	28	25	547	307	1	34	
8	0	0	0	0	28	25	547	307	1	34	
9	0	0	0	0	28	25	547	307	1	34	
10	0	0	0	0	35	31	543	307	2	34	
11	0	0	0	0	31	30	543	307	1	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	31	30	543	307	1	34	
14	0	0	0	0	28	25	543	307	1	34	
15	0	0	0	0	28	25	543	307	1	34	
0	0	0	0	0	28	25	543	307	1	34	
1	0	0	0	0	28	25	543	307	1	34	
2	0	0	0	0	28	25	543	307	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	28	25	543	307	1	34	
5	0	0	0	0	31	30	543	307	1	34	
6	0	0	0	0	35	31	543	307	2	34	
7	0	0	0	0	28	25	543	307	1	34	
8	0	0	0	0	28	25	543	307	1	34	
9	0	0	0	0	28	25	543	307	1	34	
10	0	0	0	0	28	25	543	307	1	34	
11	0	0	0	0	28	25	543	307	1	34	
12	0	0	0	0	35	31	543	307	2	34	
13	0	0	0	0	31	30	543	307	1	34	
14	0	0	0	0	28	30	543	307	1	34	
15	0	0	0	0	28	25	542	307	1	34	
0	0	0	0	0	31	30	542	307	1	34	
1	0	0	0	0	31	30	542	307	1	34	
2	0	0	0	0	28	25	542	307	1	34	
3	0	0	0	0	35	31	542	307	2	34	
4	0	0	0	0	28	25	542	307	1	34	
5	0	0	0	0	28	25	542	307	1	34	
6	0	0	0	0	28	25	543	307	1	34	
7	0	0	0	0	28	25	543	307	1	34	
8	0	0	0	0	28	25	543	307	1	34	
9	0	0	0	0	31	30	543	307	1	34	
10	0	0	0	0	31	30	543	307	1	34	
11	0	0	0	0	24	25	543	307	1	34	
12	0	0	0	0	35	31	543	307	2	34	
13	0	0	0	0	28	25	543	307	1	34	
14	0	0	0	0	31	30	543	307	1	34	
15	0	0	0	0	28	25	543	307	1	34	
0	0	0	0	0	28	25	543	307	1	34	
1	0	0	0	0	35	31	543	307	2	34	
2	0	0	0	0	31	30	543	307	1	34	
3	0	0	0	0	28	25	543	308	1	34	
4	0	0	0	0	28	25	543	307	1	34	
5	0	0	0	0	24	25	543	308	1	34	
6	0	0	0	0	31	30	542	307	1	34	
7	0	0	0	0	28	25	542	307	1	34	
8	0	0	0	0	31	30	542	307	1	34	
9	0	0	0	0	31	30	543	307	1	34	
10	0	0	0	0	28	25	543	307	1	34	
11	0	0	0	0	28	24	543	307	2	34	
12	0	0	0	0	28	25	543	307	1	34	
13	0	0	0	0	31	30	543	307	1	34	
14	0	0	0	0	24	25	543	307	1	34	
15	0	0	0	0	35	31	543	307	2	34	
0	0	0	0	0	31	30	543	307	1	34	
1	0	0	0	0	35	31	543	307	2	34	
2	0	0	0	0	28	25	543	307	1	34	
3	0	0	0	0	28	25	543	307	1	34	
4	0	0	0	0	24	25	543	307	1	34	
5	0	0	0	0	28	25	543	307	1	34	
6	0	0	0	0	35	31	543	310	2	34	
7	0	0	0	0	28	25	542	308	1	34	
8	0	0	0	0	28	25	542	307	1	34	
9	0	0	0	0	25	25	542	310	1	34	
10	0	0	0	0	28	25	542	310	1	34	
11	0	0	0	0	31	30	540	307	1	34	
12	0	0	0	0	31	30	540	307	1	34	
13	0	0	0	0	28	25	542	308	1	34	
14	0	0	0	0	24	25	542	308	1	34	
15	0	0	0	0	28	25	542	310	1	34	
0	0	0	0	0	31	30	542	310	1	34	
1	0	0	0	0	35	31	542	308	2	34	
2	0	0	0	0	31	30	542	307	1	34	
3	0	0	0	0	31	30	542	307	1	34	
4	0	0	0	0	31	30	542	307	1	34	
5	0	0	0	0	28	25	542	307	1	34	
6	0	0	0	0	31	30	542	307	1	34	
7	0	0	0	0	31	30	540	307	1	34	
8	0	0	0	0	31	30	540	307	1	34	
9	0	0	0	0	28	25	540	307	1	34	
10	0	0	0	0	31	30	540	307	1	34	
11	0	0	0	0	31	30	540	307	1	34	
12	0	0	0	0	31	30	540	307	1	34	
